Part number,Brand,Category,Description
83BG006NMH,Lenovo,Laptops,"Lenovo IdeaPad Slim 5 16IAH8. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-12450H, Fréquence du processeur: 2 GHz. Taille de l'écran: 40,6 cm (16""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris. Poids: 1,89 kg"
2R0NG,DELL,Laptops,"DELL Latitude 7455. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Qualcomm Snapdragon, Modèle de processeur: X1E-80-100, Fréquence du processeur: 3,4 GHz. Taille de l'écran: 35,6 cm (14""), Type HD: Quad HD+, Résolution de l'écran: 2560 x 1600 pixels, Écran tactile. Mémoire interne: 32 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Gris"
83AC005MMB,Lenovo,Laptops,"Lenovo Yoga 9 2-in-1 14IMH9. Famille de processeur: Intel Core Ultra 7, Modèle de processeur: 155H, Fréquence du processeur: 4,8 GHz. Taille de l'écran: 35,6 cm (14""), Type HD: 2.8K, Résolution de l'écran: 2880 x 1800 pixels, Écran tactile. Mémoire interne: 32 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Arc Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Bleu. Poids: 1,32 kg"
RAIDER GE78 HX 14VGG-209FR,MSI,Laptops,"MSI Gaming Raider GE78 HX 14VGG-209FR. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i9, Modèle de processeur: i9-14900HX, Fréquence du processeur: 2,2 GHz. Taille de l'écran: 43,2 cm (17""), Type HD: Quad HD+, Résolution de l'écran: 2560 x 1600 pixels. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 2 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Noir"
6DDFW,DELL,Laptops,"DELL Inspiron 3535. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 7520U, Fréquence du processeur: 2,8 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 610M. Système d'exploitation installé: Ubuntu Linux. Couleur du produit: Argent"
83BU0091IX,Lenovo,Laptops,"Lenovo Yoga Pro 9 14IRP8. Famille de processeur: Intel® Core™ i9, Modèle de processeur: i9-13905H, Fréquence du processeur: 2,6 GHz. Taille de l'écran: 36,8 cm (14.5""), Résolution de l'écran: 3072 x 1920 pixels, Écran tactile. Mémoire interne: 64 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4070. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris. Poids: 1,68 kg"
82XF00AMMB,Lenovo,Laptops,"Lenovo IdeaPad Slim 5 16IRL8. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13620H, Fréquence du processeur: 2,4 GHz. Taille de l'écran: 40,6 cm (16""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris. Poids: 1,89 kg"
9S7-17S111-011,MSI,Laptops,"MSI Gaming Raider GE78HX 13VH-011FR. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700HX. Taille de l'écran: 43,2 cm (17""), Type HD: Quad HD+, Résolution de l'écran: 2560 x 1600 pixels. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4080. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Noir"
KATANA 17 B12VGK-238FR,MSI,Laptops,"MSI Katana 17 B12VGK-238FR. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-12650H. Taille de l'écran: 43,9 cm (17.3""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4070. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
21LW000JGE,Lenovo,Laptops,"Lenovo ThinkPad X13 2-in-1 Gen 5. Famille de processeur: Intel Core Ultra 5, Modèle de processeur: 125U, Fréquence du processeur: 4,3 GHz. Taille de l'écran: 33,8 cm (13.3""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels, Écran tactile. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Noir. Poids: 1,25 kg"
6R3L9EA,HP,Laptops,"HP Chromebook x360 14a-ca0059nf. Type de produit: Chromebook, Format: Convertible (pliable). Famille de processeur: Intel® Pentium® Silver, Modèle de processeur: N5030, Fréquence du processeur: 1,1 GHz. Taille de l'écran: 35,6 cm (14""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels, Écran tactile. Mémoire interne: 8 Go, Type de mémoire interne: LPDDR4-SDRAM. Capacité totale de stockage: 64 Go, Supports de stockage: eMMC. Système d'exploitation installé: ChromeOS. Couleur du produit: Argent"
PRESTIGE 16 A12UD-216AU,MSI,Laptops,"MSI Prestige 16 A12UD-216AU. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-1280P. Taille de l'écran: 40,6 cm (16""), Type HD: Quad HD+, Résolution de l'écran: 2560 x 1600 pixels. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 2 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 3050 Ti. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Argent"
A02CPEA,HP,PC/postes de travail,"OMEN by HP GT22-2052nf. Famille de processeur: Intel® Core™ i9, Modèle de processeur: i9-14900K. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5200 MHz. Capacité totale de stockage: 2 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel UHD Graphics 770, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4080 SUPER. Système d'exploitation installé: Windows 11 Home. Alimentation d'énergie: 800 W. Type de châssis: Tower. Type de produit: PC. Poids: 22,6 kg. Couleur du produit: Noir"
THIN GF63 12VE-445IT,MSI,Laptops,"MSI Gaming Thin GF63 12VE-445IT. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-12650H. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4050. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
90UU00TSGE,Lenovo,PC/postes de travail,"Lenovo Legion T5 26IRB8. Fréquence du processeur: 2,5 GHz, Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-14400F. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5600 MHz. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060. Système d'exploitation installé: Windows 11 Home, Architecture du système d'exploitation: 64-bit. Alimentation d'énergie: 500 W. Type de châssis: Tower. Type de produit: PC. Couleur du produit: Gris"
CREATOR M16 B13UDX-686ES,MSI,Laptops,"MSI Creator M16 B13UDX-686ES. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700H. Taille de l'écran: 40,6 cm (16""), Type HD: Quad HD+, Résolution de l'écran: 2560 x 1600 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 3050. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
83AA0020UK,Lenovo,Laptops,"Lenovo Yoga Slim 7 14APU8. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 7840S, Fréquence du processeur: 3,3 GHz. Taille de l'écran: 36,8 cm (14.5""), Résolution de l'écran: 2944 x 1840 pixels. Mémoire interne: 32 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 780M. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris. Poids: 1,28 kg"
PULSE 17 B13VFK-042FR,MSI,Laptops,"MSI Pulse 17 B13VFK-042FR. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-13500H. Taille de l'écran: 43,9 cm (17.3""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris"
90UU00GRYD,Lenovo,PC/postes de travail,"Lenovo Legion T5 26IRB8. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5600 MHz. Capacité totale de stockage: 2 To, Supports de stockage: HDD+SSD. Modèle d'adaptateur graphique inclus: Intel UHD Graphics 770, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4070. Système d'exploitation installé: Windows 11 Home. Alimentation d'énergie: 500 W. Type de châssis: Tower. Type de produit: PC. Poids: 14 kg. Couleur du produit: Gris"
83DG00FCMH,Lenovo,Laptops,"Lenovo Legion 5. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-14650HX. Taille de l'écran: 40,6 cm (16""), Type HD: WQXGA, Résolution de l'écran: 2560 x 1600 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4070. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris"
A9BW2EA,HP,Laptops,"HP Laptop 15s-eq2026ne. Capacité totale de stockage: 1 To, Supports de stockage: SSD"
STEALTH GS77 12UE-231,MSI,Laptops,"MSI Gaming Stealth GS77 12UE-231. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i9, Modèle de processeur: i9-12900H. Taille de l'écran: 43,9 cm (17.3""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 3060. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
21AH00C9UK,Lenovo,Laptops,"Lenovo ThinkPad T14. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-1235U. Taille de l'écran: 35,6 cm (14""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 256 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Noir. Poids: 1,48 kg"
83AA0021UK,Lenovo,Laptops,"Lenovo Yoga Slim 7 14APU8. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 7840S, Fréquence du processeur: 3,3 GHz. Taille de l'écran: 36,8 cm (14.5""), Résolution de l'écran: 2944 x 1840 pixels. Mémoire interne: 32 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 780M. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Bleu. Poids: 1,28 kg"
83ED002UMH,Lenovo,Laptops,"Lenovo Yoga Slim 7 14Q8X9. Fréquence du processeur: 3,4 GHz. Taille de l'écran: 36,8 cm (14.5""), Résolution de l'écran: 2944 x 1840 pixels, Écran tactile. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Bleu. Poids: 1,28 kg"
6R472EA,HP,Laptops,"HP Victus Gaming 15-fa0022nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-12450H. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 3050. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
9S7-158561-1093,MSI,Laptops,"MSI Pulse B13VFK-1093UK. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i9, Modèle de processeur: i9-13900H. Taille de l'écran: 39,6 cm (15.6""), Type HD: Quad HD, Résolution de l'écran: 2560 x 1440 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
KATANA 15 B13VEK-1698XFR,MSI,Laptops,"MSI Katana 15 B13VEK-1698XFR. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-13420H. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4050. Système d'exploitation installé: DOS gratuit. Couleur du produit: Noir"
90V700EJUK,Lenovo,PC/postes de travail,"Lenovo Legion T7 34IRZ8. Famille de processeur: Intel® Core™ i9, Modèle de processeur: i9-14900KF. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5600 MHz. Capacité totale de stockage: 2 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4080 SUPER. Système d'exploitation installé: Windows 11 Home, Architecture du système d'exploitation: 64-bit. Alimentation d'énergie: 850 W. Type de châssis: Tower. Type de produit: PC. Poids: 17 kg. Couleur du produit: Gris"
30031883,MEDION,Laptops,"MEDION AKOYA S17403. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i3, Modèle de processeur: i3-10110U, Fréquence du processeur: 2,1 GHz. Taille de l'écran: 43,9 cm (17.3""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 256 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir, Argent"
82XQ00KVSP,Lenovo,Laptops,"Lenovo IdeaPad Slim 3 15AMN8. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 7520U, Fréquence du processeur: 2,8 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 610M. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris. Poids: 1,62 kg"
MODERN 15 B13M-274BE,MSI,Laptops,"MSI Modern 15 B13M-274BE. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-1335U. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics. Système d'exploitation installé: Windows 11. Couleur du produit: Noir. Poids: 1,7 kg"
90UU00K4IX,Lenovo,PC/postes de travail,"Lenovo Legion T5 26IRB8. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-14700KF. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5600 MHz. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060 Ti. Système d'exploitation installé: Windows 11 Home, Architecture du système d'exploitation: 64-bit. Alimentation d'énergie: 500 W. Type de châssis: Tower. Type de produit: PC. Poids: 14 kg. Couleur du produit: Gris"
AG1L3EA,HP,Laptops,"HP Pavilion Laptop 16-af0013ne. Capacité totale de stockage: 1 To, Supports de stockage: SSD"
7Y7L3EA,HP,PC/postes de travail,"HP Pavilion Desktop TP01-3115nf Bundle PC. Fréquence du processeur: 2,1 GHz, Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-12700. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM, Fréquence de la mémoire: 3200 MHz. Capacité totale de stockage: 1 To, Supports de stockage: SSD, Lecteur de cartes mémoires intégré. Modèle d'adaptateur graphique inclus: Intel UHD Graphics 770. Système d'exploitation installé: Windows 11 Home. Alimentation d'énergie: 310 W. Type de châssis: Tower. Type de produit: PC. Couleur du produit: Blanc"
6R3M5EA,HP,Laptops,"Victus by HP 15-fb0107nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 5600H, Fréquence du processeur: 3,3 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
THIN GF63 12UCX-898US,MSI,Laptops,"MSI Gaming Thin GF63 12UCX-898US. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-12450H. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 3050. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
CREATORPRO M16 B13VK-001FR,MSI,Laptops,"MSI CreatorPro M16 B13VK-001FR. Type de produit: Station de travail mobile, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700H. Taille de l'écran: 40,6 cm (16""), Type HD: Quad HD+, Résolution de l'écran: 2560 x 1600 pixels. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA RTX 3000 Ada. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Noir"
804K7EA,HP,PC/postes de travail,"OMEN by HP OMEN by 45L Gaming Desktop GT22-1002nf PC. Fréquence du processeur: 3 GHz, Famille de processeur: Intel® Core™ i9, Modèle de processeur: i9-13900K. Mémoire interne: 64 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5200 MHz. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel UHD Graphics 770, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4090. Système d'exploitation installé: Windows 11 Home. Alimentation d'énergie: 1200 W. Type de châssis: Tower. Type de produit: PC. Couleur du produit: Noir"
83KX002FMB,Lenovo,Laptops,"Lenovo IdeaPad 5 2-in-1 14IRH9. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-13420H, Fréquence du processeur: 2,1 GHz. Taille de l'écran: 35,6 cm (14""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels, Écran tactile. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris. Poids: 1,6 kg"
21MC0017MB,Lenovo,Laptops,"Lenovo ThinkPad T14. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 7 PRO, Modèle de processeur: 8840U, Fréquence du processeur: 3,3 GHz. Taille de l'écran: 35,6 cm (14""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 780M. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Noir"
A1YU4EA,HP,Laptops,"HP Victus Gaming 16-s1027nt. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 8845HS, Fréquence du processeur: 3,8 GHz. Taille de l'écran: 40,9 cm (16.1""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 780M. Système d'exploitation installé: DOS gratuit. Couleur du produit: Bleu"
STEALTH 14STUDIO A13VF-059AU,MSI,Laptops,"MSI Stealth 14 Studio 14STUDIO A13VF-059AU. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700H. Taille de l'écran: 35,6 cm (14""), Type HD: Quad HD+, Résolution de l'écran: 2560 x 1600 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Bleu"
KATANA 15 B12VFK-241XFR,MSI,Laptops,"MSI Katana 15 B12VFK-241XFR. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-12450H. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060. Système d'exploitation installé: DOS gratuit. Couleur du produit: Noir"
KATANA GF66 12UD-436,MSI,Laptops,"MSI Gaming Katana GF66 12UD-436. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-12650H. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 3050 Ti. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
83DD0040MB,Lenovo,Laptops,"Lenovo IdeaPad Slim 5 16AHP9. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 8845HS, Fréquence du processeur: 3,8 GHz. Taille de l'écran: 40,6 cm (16""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 32 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 780M. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris. Poids: 1,82 kg"
83DN007NIX,Lenovo,Laptops,"Lenovo Yoga Pro 9 16IMH9. Famille de processeur: Intel Core Ultra 9, Modèle de processeur: 185H, Fréquence du processeur: 5,1 GHz. Taille de l'écran: 40,6 cm (16""), Résolution de l'écran: 3200 x 2000 pixels, Écran tactile. Mémoire interne: 32 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4070. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris. Poids: 2,05 kg"
