Part number,Brand,Category,Description
83DC0079SP,Lenovo,Laptops,"Lenovo IdeaPad Slim 5 16IMH9. Famille de processeur: Intel Core Ultra 5, Modèle de processeur: 125H, Fréquence du processeur: 4,5 GHz. Taille de l'écran: 40,6 cm (16""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Arc Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Bleu. Poids: 1,82 kg"
SIN3535100601MAURH,DELL,Laptops,"DELL Inspiron 3535. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 3, Modèle de processeur: 7320U, Fréquence du processeur: 2,4 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 610M. Système d'exploitation installé: Windows 11 Home in S mode. Couleur du produit: Noir. Poids: 1,66 kg"
83ER00FUAX,Lenovo,Laptops,"Lenovo IdeaPad Slim 3. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-12450H. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris. Poids: 1,62 kg"
90UU00NDUK,Lenovo,PC/postes de travail,"Lenovo Legion T5 26IRB8. Fréquence du processeur: 3,4 GHz, Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-14700KF. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5600 MHz. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4070 Ti Super. Système d'exploitation installé: Windows 11 Home, Architecture du système d'exploitation: 64-bit. Alimentation d'énergie: 850 W. Type de châssis: Tower. Type de produit: PC. Couleur du produit: Gris"
21DJ00BVFR,Lenovo,Laptops,"Lenovo ThinkBook 15. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-1235U. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 256 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Gris. Poids: 1,7 kg"
6R3M1EA,HP,Laptops,"Victus by HP 15-fb0036nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 5800H, Fréquence du processeur: 3,2 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Bleu"
KATANA GF76 11UG-497AU,MSI,Laptops,"MSI Gaming KATANA GF76 11UG-497AU. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-11800H. Taille de l'écran: 43,9 cm (17.3""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 3070. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
M35R8,DELL,Laptops,"DELL Precision 3590. Type de produit: Station de travail mobile, Format: Clapet. Famille de processeur: Intel Core Ultra 7, Modèle de processeur: 155H. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Arc Graphics, Modèle d'adaptateur graphique distinct: NVIDIA RTX A500. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Gris"
GPY1T,DELL,Laptops,"DELL Precision 5680. Type de produit: Station de travail mobile, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700H. Taille de l'écran: 40,6 cm (16""), Type HD: Full HD+, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 32 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA RTX A1000. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Gris"
A42DLEA#ABH,HP,Laptops,HP 14-fc0971nd
83ER00GKSP,Lenovo,Laptops,"Lenovo IdeaPad Slim 3 15IAH8. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-12450H, Fréquence du processeur: 2 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris. Poids: 1,62 kg"
90UU00RHIX,Lenovo,PC/postes de travail,"Lenovo Legion T5 26IRB8. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-14700KF. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5600 MHz. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4070 Ti Super. Système d'exploitation installé: Windows 11 Home, Architecture du système d'exploitation: 64-bit. Alimentation d'énergie: 850 W. Type de châssis: Tower. Type de produit: PC. Poids: 14 kg. Couleur du produit: Gris"
21L70004US,Lenovo,Laptops,"Lenovo ThinkPad L16. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5 PRO, Modèle de processeur: 7535U, Fréquence du processeur: 2,9 GHz. Taille de l'écran: 40,6 cm (16""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 256 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 660M. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Noir"
FA507XV-BS93,ASUS,Laptops,"ASUS TUF Gaming FA507XV-BS93. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 9, Modèle de processeur: 7940HS, Fréquence du processeur: 4 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 780M. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir, Gris"
90UU00M9MH,Lenovo,PC/postes de travail,"Lenovo Legion T5 26IRB8. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-14700KF. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5600 MHz. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4070. Système d'exploitation installé: Windows 11 Home, Architecture du système d'exploitation: 64-bit. Alimentation d'énergie: 500 W. Type de châssis: Tower. Type de produit: PC. Poids: 14 kg. Couleur du produit: Gris"
STEALTH 16STUDIO A13VF-038XES,MSI,Laptops,"MSI Stealth 16 Studio 16Studio A13VF-038XES. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700H. Taille de l'écran: 40,6 cm (16""), Type HD: Quad HD+, Résolution de l'écran: 2560 x 1600 pixels. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060. Couleur du produit: Bleu. Poids: 1,99 kg"
90UU00LTMH,Lenovo,PC/postes de travail,"Lenovo Legion T5 26IRB8. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-14700KF. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5600 MHz. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060 Ti. Système d'exploitation installé: Windows 11 Home, Architecture du système d'exploitation: 64-bit. Alimentation d'énergie: 500 W. Type de châssis: Tower. Type de produit: PC. Poids: 14 kg. Couleur du produit: Gris"
90NB0ZR1-M02CC0,ASUS,Laptops,"ASUS Vivobook Go 15 E1504FA-NJ1354. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 7520U, Fréquence du processeur: 2,8 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 610M. Couleur du produit: Argent. Poids: 1,63 kg"
B96Z17ETDOCK,HP,Laptops,"HP EliteBook 860 G10 + USB-C Dock G5. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-1335U, Fréquence du processeur: 1,3 GHz. Taille de l'écran: 40,6 cm (16""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent"
90NB0ZT2-M007F0,ASUS,Laptops,"ASUS Vivobook Go 15 E1504GA. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel Core i3 N-series, Modèle de processeur: i3-N305. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 256 Go, Supports de stockage: Flash. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir. Poids: 1,63 kg"
MODERN 14 C7M-080US,MSI,Laptops,"MSI Modern 14 C7M-080US. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 7530U. Taille de l'écran: 35,6 cm (14""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir. Poids: 1,4 kg"
82R400RRSP,Lenovo,Laptops,"Lenovo IdeaPad 1 15ALC7. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 5700U, Fréquence du processeur: 1,8 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris. Poids: 1,61 kg"
90UU00ESMH,Lenovo,PC/postes de travail,"Lenovo Legion T5. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700F. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5600 MHz. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060 Ti. Système d'exploitation installé: Windows 11 Home, Architecture du système d'exploitation: 64-bit. Alimentation d'énergie: 500 W. Type de châssis: Tower. Type de produit: PC. Poids: 14 kg. Couleur du produit: Gris"
CREATORPRO Z17HXSTUDIO A13VJT-098ES,MSI,Laptops,"MSI CreatorPro Z17 HX STUDIO A13VJT-098ES. Type de produit: Station de travail mobile, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700HX. Taille de l'écran: 43,2 cm (17""), Type HD: Quad HD+, Résolution de l'écran: 2560 x 1600 pixels, Écran tactile. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Gris"
83DK008NUK,Lenovo,Laptops,"Lenovo Yoga 7 2-in-1 14AHP9. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 8840HS, Fréquence du processeur: 3,3 GHz. Taille de l'écran: 35,6 cm (14""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels, Écran tactile. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 780M. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris. Poids: 1,49 kg"
90V7009NMH,Lenovo,PC/postes de travail,"Lenovo Legion T7. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700KF. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5600 MHz. Capacité totale de stockage: 2 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4080. Système d'exploitation installé: Windows 11 Home, Architecture du système d'exploitation: 64-bit. Alimentation d'énergie: 850 W. Type de châssis: Tower. Type de produit: PC. Poids: 17 kg. Couleur du produit: Gris"
CREATOR M16 B13VE-692,MSI,Laptops,"MSI Creator M16 B13VE-692. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700H. Taille de l'écran: 40,6 cm (16""), Type HD: Full HD+, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4050. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
G16CH-XB776,ASUS,PC/postes de travail,"ASUS ROG Strix G16CH G16CH-XB776. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700F. Mémoire interne: 32 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4070. Wifi. Système d'exploitation installé: Windows 11 Pro, Architecture du système d'exploitation: 64-bit. Type de châssis: Midi Tower. Type de produit: PC. Poids: 11 kg. Couleur du produit: Gris"
21G2000DGE,Lenovo,Laptops,"Lenovo ThinkPad P14s Gen 5 (Intel). Famille de processeur: Intel Core Ultra 7, Modèle de processeur: 155H, Fréquence du processeur: 4,8 GHz. Taille de l'écran: 36,8 cm (14.5""), Type HD: WQXGA, Résolution de l'écran: 2560 x 1600 pixels, Écran tactile. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA RTX 500 Ada. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Noir. Poids: 1,61 kg"
7F655EA,HP,PC/postes de travail,"OMEN by HP OMEN by 45L Gaming Desktop GT22-1015nf PC. Famille de processeur: Intel® Core™ i9, Modèle de processeur: i9-13900K. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5200 MHz. Capacité totale de stockage: 2 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel UHD Graphics 770, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4080. Système d'exploitation installé: Windows 11 Home. Alimentation d'énergie: 1200 W. Type de châssis: Tower. Type de produit: PC. Poids: 22,6 kg. Couleur du produit: Noir"
CREATOR P100X 11TE-654MYS,MSI,PC/postes de travail,"MSI Creator P100X 11TE-654MYS. Fréquence du processeur: 3,6 GHz, Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-11700K. Mémoire interne: 64 Go, Type de mémoire interne: DDR4-SDRAM, Fréquence de la mémoire: 3200 MHz. Capacité totale de stockage: 3 To, Supports de stockage: HDD+SSD. Modèle d'adaptateur graphique inclus: Intel UHD Graphics 750, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 3080. Système d'exploitation installé: Windows 10 Home, Architecture du système d'exploitation: 64-bit. Alimentation d'énergie: 750 W. Type de châssis: Bureau. Type de produit: PC"
83BN003AGE,Lenovo,Laptops,"Lenovo IdeaPad Slim 3 Chrome 14IAN8. Famille de processeur: Intel® Core™ i3, Modèle de processeur: i3-N305, Fréquence du processeur: 1,8 GHz. Taille de l'écran: 35,6 cm (14""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 128 Go, Supports de stockage: eMMC. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: ChromeOS. Couleur du produit: Gris. Poids: 1,5 kg"
A23GXEA,HP,Laptops,"HP ProBook 440 G11. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel Core Ultra 7, Modèle de processeur: 155H. Taille de l'écran: 35,6 cm (14""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Arc Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent. Poids: 1,39 kg"
5301ABGA,Honor,Laptops,"Honor MagicBook 16. Type de produit: Ultrabook, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 5600H, Fréquence du processeur: 3,3 GHz. Taille de l'écran: 40,9 cm (16.1""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris"
83D50040MB,Lenovo,Laptops,"Lenovo IdeaPad Pro 5. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 8845HS, Fréquence du processeur: 3,8 GHz. Taille de l'écran: 40,6 cm (16""), Type HD: 2K Ultra HD, Résolution de l'écran: 2048 x 1280 pixels. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 780M. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris"
KATANA 17 B12UCXK-012BE,MSI,Laptops,"MSI Katana 17 B12UCXK-012BE. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-12650H. Taille de l'écran: 43,9 cm (17.3""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 2050. Système d'exploitation installé: Windows 11. Couleur du produit: Noir"
83BN0035MB,Lenovo,Laptops,"Lenovo IdeaPad Slim 3 Chrome. Type de produit: Chromebook, Format: Clapet. Famille de processeur: Intel Core i3 N-series, Modèle de processeur: i3-N305. Taille de l'écran: 35,6 cm (14""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 128 Go, Supports de stockage: eMMC. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: ChromeOS. Couleur du produit: Gris. Poids: 1,45 kg"
KATANA 17 B12VFK-047FR,MSI,Laptops,"MSI Katana 17 B12VFK-047FR. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-12650H. Taille de l'écran: 43,9 cm (17.3""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
6S6Q8EA,HP,Laptops,"HP ProBook 450 G9. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-1255U. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 32 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce MX570. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent"
6R3M2EA,HP,Laptops,"Victus by HP 15-fb0038nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 5800H, Fréquence du processeur: 3,2 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Blanc"
90UU00QTGE,Lenovo,PC/postes de travail,"Lenovo Legion T5 26IRB8. Fréquence du processeur: 2,5 GHz, Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-14400F. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5600 MHz. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060. Système d'exploitation installé: Windows 11 Home, Architecture du système d'exploitation: 64-bit. Alimentation d'énergie: 500 W. Type de châssis: Tower. Type de produit: PC. Couleur du produit: Gris"
90UY0022UK,Lenovo,PC/postes de travail,"Lenovo Legion T5. Fréquence du processeur: 3,8 GHz, Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 7700. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 5600 MHz. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4070 Ti. Alimentation d'énergie: 850 W. Type de châssis: Tower. Type de produit: PC. Poids: 14 kg. Couleur du produit: Gris"
82XX00CRMH,Lenovo,Laptops,"Lenovo IdeaPad Flex 5 14ABR8. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 7730U, Fréquence du processeur: 2 GHz. Taille de l'écran: 35,6 cm (14""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels, Écran tactile. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR4x-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris. Poids: 1,55 kg"
STEALTH 16STUDIO A13VG-009NEU,MSI,Laptops,"MSI Stealth 16 Studio 16STUDIO A13VG-009NEU. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700H. Taille de l'écran: 40,6 cm (16""), Type HD: Quad HD+, Résolution de l'écran: 2560 x 1600 pixels. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4070. Système d'exploitation installé: DOS gratuit. Couleur du produit: Bleu"
83EM00EDIX,Lenovo,Laptops,"Lenovo IdeaPad Slim 3 15IRH8. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-13420H, Fréquence du processeur: 2,1 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 256 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Couleur du produit: Gris. Poids: 1,62 kg"
12U8001NGE,Lenovo,PC/postes de travail,"Lenovo ThinkCentre M70s Gen 5. Fréquence du processeur: 2,5 GHz, Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-13400. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 4800 MHz. Capacité totale de stockage: 512 Go, Supports de stockage: SSD, Lecteur optique: DVD±RW. Modèle d'adaptateur graphique inclus: Intel UHD Graphics 730. Système d'exploitation installé: Windows 11 Pro. Alimentation d'énergie: 260 W. Type de châssis: SFF. Type de produit: PC. Couleur du produit: Noir"
STEALTH 14STUDIO A13VF-064US,MSI,Laptops,"MSI Stealth 14 Studio 14STUDIO A13VF-064US. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700H. Taille de l'écran: 35,6 cm (14""), Type HD: Quad HD+, Résolution de l'écran: 2560 x 1600 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
